店名,住所,電話番号,予約・お問い合わせ
茶湖,栃木県小山市乙女445-13 ,-,0285-41-0566
おにぎり屋 笑っ母っ母,栃木県小山市駅東通り1-6-1 居酒屋 亀山 本店 1F,-,080-2488-1721
food&bar conan's（フード＆バー コナンズ）,栃木県下野市烏ケ森1-1-2 ,-,0285-32-6965
エッグスマイル（egg smile）,栃木県小山市三峯1-10-21 TBC学院 国際調理・パティシエ専門学校,-,0285-28-0525
大衆料理 かのう,栃木県小山市犬塚8-10-3 ,-,0285-27-4092
中村屋,栃木県小山市東野田2201 ,-,不明の為情報お待ちしております
アジアンレストラン&バー レッドチリ（ASIAN RESTAURANT&BAR RED CHILLI）,栃木県小山市駅東通り2-40-32 猪瀬ビル 1F,-,不明の為情報お待ちしております
ココス 自治医大前店,栃木県下野市祇園1-14-1 ,-,0285-40-1027
てんぴょう,栃木県下野市小金井789 ,-,不明の為情報お待ちしております
キャンパス（Campus）,栃木県下野市薬師寺3171-33 ,-,0285-44-4225
皿多 間々田店（サラダ）,栃木県小山市暁2-3-22 ,-,0285-45-9154
河童,栃木県小山市外城131 ,-,0285-25-3764
鶏魚亭 雅。（トリオテイ ミヤビ。）,栃木県小山市横倉587-6 ,-,0285-27-1315
BEERAY（ビーレイ）,栃木県小山市城山町2-6-1 FUJINUMA BUILDING 2F,-,不明の為情報お待ちしております
めん屋丸十,栃木県小山市犬塚1-12-14 ,-,0285-22-4867
セブンイレブン 小山駅西口店（SEVEN ELEVEN）,栃木県小山市城山町3-3-22 ,-,0285-22-0581
PIZZERIA Lucca（ピッツェリア ルッカ）,栃木県小山市神鳥谷1853-1 ,-,070-8466-0985
祭りばやし 犬塚店,栃木県小山市犬塚4-10-22 ,-,0285-24-1218
てっぱんびすとろ 小鳥遊（たかなし）,栃木県小山市駅東通り1-20-1 ,-,0285-32-6309
シディーク 小山店（Siddique）,栃木県小山市東城南4-1-15 ,-,不明の為情報お待ちしております
Fellows（フェローズ）,栃木県小山市駅南町4-27-1 ,-,0285-27-2790
ひろせい,栃木県小山市間々田1130 ,-,0285-45-4998
焼肉食房青葉,栃木県小山市西城南6-4-12 ,-,0285-28-9911
海鮮酒房 大将（カイセンシュボウタイショウ）,栃木県小山市東城南3-13-9 ,-,0285-28-4447
家庭料理 ちょい呑,栃木県小山市城山町3-2-2 ,-,0285-39-7979
ほっともっと 小金井駅東店,栃木県下野市駅東3-6-14 ,-,0285-40-0701
ROYAL CURRY SHOP（ロイヤル カレー ショップ）,栃木県小山市城山町3-6-30 ,-,不明の為情報お待ちしております
Salt coffee service（ソルト コーヒー サービス）,栃木県小山市荒井78-8 ,-,090-9308-6867
らーめんの家車,栃木県小山市大行寺1029 ,-,-
台湾料理 菜里香（サイリコウ）,栃木県栃木市藤岡町藤岡1036 ,-,0282-21-7087
わくわく広場 おやまハーヴェストウォーク店,栃木県小山市喜沢1475 おやまゆうえんハーヴェストウォーク,-,0285-39-8909
かましん 自治医大店,栃木県下野市祇園1-1-5 ,-,0285-44-1491
1st（ファースト【旧店名】Lounge&Bar kachofugetsu）,栃木県下野市医大前3-7-4 2F,-,0285-37-8826
下野農園 イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山 1F,-,0285-39-8620
セブン-イレブン 藤岡町藤岡店（7-ELEVEN）,栃木県栃木市藤岡町大字藤岡字新町1937-1 ,-,0282-62-1008
壱角家 小山雨ヶ谷店,栃木県小山市雨ケ谷730-1 ,-,0285-37-9073
カフェエフイズム（Cafe F-ism）,栃木県小山市駅南町4-27-1 ,-,0285-39-6626
ラーメンニ三八,栃木県下野市小金井208-71 ,-,0285-40-6004
THnX,栃木県小山市城北4‐33‐5 ,-,080-5537-0818
たこ二郎,栃木県小山市城東4-19-15 蛸屋 工場直売おかしパーク内,-,不明の為情報お待ちしております
Ristorante Italia Verace（リストランテ イタリア ヴェラーチェ）,栃木県下野市本吉田937-1 ,-,0285-39-7708
LILAC COFFEE ROASTER（ライラック コーヒー ロースター）,栃木県小山市土塔247-64 ,-,不明の為情報お待ちしております
ジェラートハウス カンポ,栃木県小山市大川島408 ,-,0285-33-1070
てっぱち,栃木県小山市城山町3-6-34 ,-,0285-23-5358
壱番亭,栃木県小山市駅東通り1-8-6 ,-,0285-25-5698
Dining cafe SAKURA（サクラ）,栃木県小山市間々田1515-5 ,-,不明の為情報お待ちしております
築膳（ちくぜん）,栃木県小山市神鳥谷2-34-1 ,-,0285-25-8787
むうちゃんの台所（【旧店名】キラ星食堂）,栃木県小山市鉢形446-1 ,-,不明の為情報お待ちしております
フルーツサンド 果じゅる イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山,-,050-7586-0355
ごはん日和。,栃木県栃木市藤岡町藤岡222-9 ,-,0282-28-8643
蛸bar まいど（タコバー マイド）,栃木県小山市城東7-20-8 ,-,不明の為情報お待ちしております
焼肉 炎座 小山店,栃木県小山市西城南2-8-46 ,-,0285-37-6361
海鮮市場 北洋（カイセンシジョウホクヨウ）,栃木県小山市駅東通り1-7-12 ,-,0285-22-0588
あつあつ亭,栃木県小山市宮本町3-9-19 ,-,0285-23-4350
なか川,栃木県小山市城東2-2-6 ,-,0285-25-0933
ジェラテリア モンプチクール（Gelateria mon-petit-coeur）,栃木県小山市西城南6-13-30 ,-,0285-27-8189
和乃匠 味感（ワノタクミ ミカン）,栃木県小山市出井1880-16 ,-,0285-24-6585
ふみ,栃木県下都賀郡野木町丸林383-13 ,-,0280-56-0727
かしわ寿司,栃木県小山市城東1-15-13 ,-,0285-22-1448
ゆで太郎 もつ次郎 トライアル小山店,栃木県小山市喜沢649-2 スーパーセンタートライアル小山,-,-
下野風土菓 乙女屋 野木店,栃木県下都賀郡野木町丸林214-5 ,-,0280-55-2126
御菓子司 蛸屋 小金井店,栃木県下野市小金井5-10-3 ,-,0285-44-2425
沖縄雑貨の店てぃらてぃら&てぃらcafe,栃木県小山市中久喜5-5-15 ,-,0285-32-6109
あらた,栃木県小山市城山町3-9-12 ,-,0285-23-8838
ほっともっと 小山稲葉郷店（HottoMotto）,栃木県小山市城北5-3-2 ,-,0285-30-5275
"i,coppe（アイコッペ）",栃木県小山市羽川398-48 ,-,0285-23-5412
杉田酒造,栃木県小山市大字上泉237 ,-,0285-38-0005
ハラル フード（Halal Food）,栃木県小山市城東1-4-3 ,-,不明の為情報お待ちしております
URAGIN（ウラギン）,栃木県下野市医大前3-8-6 ,-,0285-39-7022
セブンイレブン 藤岡町都賀店,栃木県栃木市藤岡町都賀390-33 ,-,0282-62-4185
キッチン・ソル（Kitchen SOL）,栃木県小山市東城南4-6-2 シャトーグランチェスタ 1F,-,0285-38-7775
乙女屋 小山城東店,栃木県小山市城東1-18-21 ,-,-
ファミリーマート 小山雨ヶ谷店（FamilyMart）,栃木県小山市大字雨ヶ谷字西坪109-1 ,-,不明の為情報お待ちしております
TBC太陽クラブ（ティービーシータイヨウクラブ）,栃木県小山市神烏谷2247-3 ,-,0285-31-0086
ＯＡＳＩ（オアジ）,栃木県小山市城東1-11-5 ,-,070-1361-8008
あまかや,栃木県小山市雨ヶ谷203 ,-,未開通
熟成焼肉いちばん 小山店,栃木県小山市駅東通り2-31-13 ,-,0285-30-1966
金兵衛寿司,栃木県下野市駅東1-1-21 ,-,0285-44-6330
デイリーヤマザキ 栃木藤岡新波店,栃木県栃木市藤岡町新波411-3 ,-,不明の為情報お待ちしております
笑顔亭 自治医大店（しょうがんてい）,栃木県下野市医大前3-2-20 ,-,0285-44-5594
cafe&bar OSSAN（カフェ&バーオッサン）,栃木県小山市駅東通り1-5-3 田中ビル 2F,-,080-3433-9599
素材市場,栃木県小山市駅東通り1-3-15 ,-,0285-32-6292
居酒屋 鮎菜,栃木県小山市三峰2-9-28 ,-,0285-27-9873
高校生レストラン あおはる（青春）,栃木県小山市三峯1-10-21 国際TBC調理・パティシエ専門学校,-,-
手打ちそば 音,栃木県小山市鉢形446-1 ,-,070-9233-1312
スパイスキング（Spice King）,栃木県小山市城東1-5-17 2F,-,0285-39-6221
ベジー（veggie）,栃木県下野市東根299 ,-,050-5874-5875
ニュークイック バル小山店,栃木県小山市城山町3-3-22 VAL 小山駅ビル 1F,-,0285-21-2983
パミールレストラン,栃木県小山市粟宮1-9-16 ,-,028-522-4677
小山国際第一ホテル,栃木県小山市中央町3-3-21 ,-,0285-24-3161
カフェ ミコト（cafe mikoto）,栃木県小山市中央町3-7-1 ロブレ 3F,-,0285-37-7460
銀のさら 小山店,栃木県小山市駅東通り1-35-26 オルディネール 1F,-,0285-20-1885
一番,栃木県小山市駅南町6-21-12 ,-,0285-27-4741
天六寿司,栃木県下野市小金井208-66 ,-,0285-44-2200
ふなっこ,栃木県小山市城東2-22-17 ,-,0285-23-4221
福よし 小山店,栃木県小山市喜沢1457 スーパービバホーム小山店,-,-
呑み喰い処 藤也,栃木県小山市犬塚2-1-16 ,-,0285-24-8118
割烹 和泉田（いずみた）,栃木県小山市喜沢364-10 ,-,0285-23-4038
もつ匠 ヒカリ軒,栃木県小山市土塔268-8 ,-,不明の為情報お待ちしております
モスバーガー 小山城南店,栃木県小山市西城南6-12-2 ,-,0285-27-9659
タイ料理レストランプーケ,栃木県小山市城東7-21-2 ,-,0285-23-7886
定食みなづき,栃木県小山市城東2-6-10 ,-,0285-23-0078
LAWSON S小山喜沢店（ローソン）,栃木県小山市稲葉郷1341-4 ,-,0285-37-7700
仁由堂,栃木県小山市駅東通り1-22-23 ,-,090-8805-5011
酒場ル ゲンテン 自治医大駅前店,栃木県下野市医大前3-2-14 ,-,0285-32-7056
ニューヤマト 駅東口店,栃木県小山市駅東通り1-4-7 ,-,0285-22-6334
スターバックスコーヒー 小山宮本店（STARBUCKS COFFEE）,栃木県小山市宮本町2-8-21 ,-,-
セブンイレブン 野木丸林店（SEVEN-ELEVEN）,栃木県下都賀郡野木町丸林619-14 ,-,0280-57-9055
濃厚やきそば　まるてん,栃木県小山市城東1-18-13 ,-,0285-39-8255
若駒酒造,栃木県小山市大字小薬169-1 ,-,0285-37-0429
極上ラム肉のジンギスカン コルデロ （極上ラム肉のジンギスカン CORDERO）,栃木県小山市中央町3-1-10 ,-,080-9772-2299
学生レストラン ソライロ,栃木県小山市三峯1-10-21 国際TBC調理・パティシエ専門学校(TBC学院小山校1号館) 9F,-,0285-28-0777
炭火焼鳥 火鳥蘭（こちょうらん）,栃木県小山市中央町3-5-20 カーサロブレ 2F,-,028-538-9171
4丁目のコロッケ屋さん,栃木県小山市間々田1651-6 ,-,-
セブンイレブン 下野野木西口店（7-ELEVEN）,栃木県下都賀郡野木町丸林408-11 ,-,0280-56-2606
銀座コージーコーナー イオン小山（GINZA CozyCorner）,栃木県小山市中久喜1467-1 ,-,0285-30-3000
ビアンカ（RISTORANTE Bianca）,栃木県小山市乙女2-25-10 ,-,0285-45-6877
ほっともっと 小山西城南店,栃木県小山市西城南6-5 ,-,0285-28-4883
ふかや,栃木県小山市城東3-17-1 ,-,0285-37-6966
おやまダイニング,栃木県小山市東城南4-31-1 サニープレイスⅢ 1F,-,0285-39-7836
純生食パン工房 ハレパン 野木店（HARE/PAN）,栃木県下都賀郡野木町大字丸林131-1 ,-,0280-33-3280
お食事処 初美,栃木県小山市間々田2453 ,-,0285-45-5123
フードオアシス オータニ 小山店（FOOD OASIS OTANI）,栃木県小山市城東6-5-12 ,-,0285-38-9011
快活CLUB 50号小山店（カイカツクラブ）,栃木県小山市東城南1-3-8 ,-,0285-31-4188
串龍,栃木県小山市東城南1-27-19 ,-,0285-28-9417
きみじま洋菓子店,栃木県小山市宮本町2-3-29 ,-,0285-22-1754
山水,栃木県小山市南半田32 ,-,0285-25-1847
パイプのけむりTETSUYA（テツヤ）,栃木県小山市中央町3-6-10 小山センタービル 2F,-,-
めしや はる,栃木県小山市本郷町2-4-10 ,-,不明の為情報お待ちしております
BATE PAPO（バテパポ）,栃木県小山市犬塚2-1-9 ,-,0285-22-2324
チャーミースノーアイス イオン小山店,栃木県小山市中久喜1467-1 イオンモール小山 2F,-,0285-42-8288
会茶（AIAICHA）,栃木県小山市駅東通り3-34-27 ,-,0285-22-8822
カフェ・茶豆（チャズ）,栃木県下野市小金井5-26-2 ,-,0285-38-8140
neo大衆居酒家 ねゔぁ～らんど（ネオタイシュウイザカヤネヴァーランド）,栃木県小山市城東2-18-3 ,-,0285-39-8917
みやもと仕出し料理センター,栃木県小山市城東5-25-19 ,-,0285-24-1853
ステーキハウス obsession（オブセッション）,栃木県小山市城東1-12-11 ,-,080-9566-0505
スーパーセンター オータニ 野木店（SUPER CENTER オータニ）,栃木県下都賀郡野木町丸林648-2 ,-,0280-57-4711
見空,栃木県小山市宮本町3-5-7 ,-,0285-24-7585
蕎麦処　健庵（健庵）,栃木県栃木市大平町西野田20-2 ,-,0282-43-0848
トライベッカ（TRIBECA）,栃木県小山市東城南1-17-4 ,-,0285-38-8220
セブン-イレブン 小山中島橋西店（7-ELEVEN）,栃木県小山市大字福良字請地前602-1 ,-,0296-32-4758
McDonald's 野木中央通り店（マクドナルド）,栃木県下都賀郡野木町丸林618-1 ,-,0280-23-1831
乗馬クラブ クレイン栃木 レストラン,栃木県下都賀郡野木町野木3324 ,-,-
コム・レストランぱすてる,栃木県小山市出井290 ,-,0285-25-1110
恵,栃木県小山市若木町3-2-7 ,-,0285-21-0117
SABU COFFEE（サブ コーヒー）,栃木県小山市東城南1-17-9 ,-,0285-38-8050
元祖からあげ本舗 マルタツ 羽川店,栃木県小山市羽川481-2 ,-,0285-38-8660
always 酩酊,栃木県小山市城山町3-6-30 ,-,不明の為情報お待ちしております
あいざわ,栃木県小山市宮本町3-1-28 ,-,0285-24-2944
食彩館マルシェ 小山店,栃木県小山市大字神鳥谷834-1 ,-,0285-30-7178
ベーカリーくわの実,栃木県小山市犬塚87-7 ,-,0285-25-8111
手作りケーキの店　菓子の木,栃木県下都賀郡野木町大字友沼5971-4 ,-,0280-57-0316
かましん 小山天神町店,栃木県小山市天神町1-4-58 ,-,0285-38-6670
仁兵衛寿司,栃木県小山市暁1-8-23 ,-,0285-45-4166
みずほ,栃木県小山市犬塚2-5-4 ,-,0285-24-7411
小曾根 精肉店（オゾネセイニクテン）,栃木県小山市乙女3-12-17 ,-,0285-45-0383
Cafe 木村商店（KIMURA SYOTEN）,栃木県小山市武井447-1 ,-,不明の為情報お待ちしております
タリーズコーヒー 自治医大病院店（Tullyʼs Coffee）,栃木県下野市薬師寺3311-1 ,-,0285-39-8120
メゾン エルミタージュ（Maison Hermitage）,栃木県小山市犬塚2-29-2 ,-,0285-21-4122
御食事処 ダイショク,栃木県小山市大字下河原田954 栃木県南公設地方卸売市場 1F,-,-
SUNDAFUL（サンダフル）,栃木県小山市西城南3-1-6 ,-,0285-38-9585
純華菜館,栃木県小山市駅南町1-17-1 ,-,0285-27-3639
自家焙煎珈琲豆　豆時計,栃木県小山市立木924 ,-,-
はなまるうどん イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山 2F,-,-
TORISEN 小山土塔店（とりせん）,栃木県小山市大字土塔4 ,-,0285-39-8800
和処 いなせ,栃木県小山市城山町2-5-12 ,-,0285-39-6696
ネワリ キッチン（NEWARI・KITCHEN）,栃木県小山市駅東通り2-18-14 サカエハイツ 1F,-,不明の為情報お待ちしております
すずや食堂,栃木県小山市大字横倉新田95 ,-,不明の為情報お待ちしております
セブン-イレブン 藤岡町大前店（7-ELEVEN）,栃木県栃木市藤岡町大前925-8 ,-,0282-62-1117
ラーメン　やっこ,栃木県小山市羽川60-7 ,-,0285-22-1996
芋屋ふなば,栃木県小山市神鳥谷217‐2 ,-,080-9643-0278
吉川水産 小山店,栃木県小山市城山町3-3-22 VAL 小山駅ビル 1F,-,不明の為情報お待ちしております
西堀酒造,栃木県小山市大字粟宮1452 ,-,0285-45-0035
すき家 4号小山間々田店,栃木県小山市間々田五料2416-5 ,-,非公開
DINING BAR れんが,栃木県小山市城東3-7-10 ,-,-
七福,栃木県下都賀郡野木町丸林675-2 ,-,0280-56-1993
THE CAMPBELL（ザキャンベル）,栃木県小山市中久喜1467-15 ,-,不明の為情報お待ちしております
卵とミルクと,栃木県小山市天神町2-8-40 彩華本店,-,0285-22-2633
すが沼,栃木県小山市千駄塚291-2 ,-,不明の為情報お待ちしております
和風ダイニング樽゛飯庵,栃木県小山市西城南3-15-5 清風館 101,-,0285-38-8277
魚徳,栃木県小山市横倉新田25-1 ,-,不明の為情報お待ちしております
酒楽庵 三木屋,栃木県小山市駅東通り1-10-9 HNKビル 1F,-,0285-24-0702
ごはんどき 小山千駄塚店,栃木県小山市大字千駄塚203-1 ,-,-
江川,栃木県下野市下石橋261-346 ,-,0285-53-0959
コージーコーナー VAL小山店（CozyCorner）,栃木県小山市城山町3-3-22 VAL 小山駅ビル 3F,-,0285-21-1301
おかずのイケダ,栃木県下野市小金井3-2-12 ,-,0285-44-0307
桜寿司 本店,栃木県小山市城山町1-5-1 ,-,0285-22-1779
カワチ薬品 自治医大店,栃木県下野市祇園1-8 ,-,0285-40-6891
ケルトハウス（KELT House）,栃木県小山市城山町2-6-42 ,-,不明の為情報お待ちしております
東横INN 小山駅東口1（イン）,栃木県小山市駅東通り1-4-5 ,-,0285-21-1045
クレープシップたかさご,栃木県下野市石橋421 ,-,不明の為情報お待ちしております
CAFE5150,栃木県下野市箕輪689-1 ,-,不明の為情報お待ちしております
RICH HILLS ナンハウス&バー,栃木県小山市城山町3-6-30 ,-,不明の為情報お待ちしております
すし崇寿,栃木県栃木市藤岡町藤岡2412-1 ,-,0282-62-2242
バウムクーヘン専門店 ヴィルゴバウム,栃木県小山市羽川69-1 羽川ビル,-,0285-22-6037
みちのく,栃木県小山市西城南2-3-33 ,-,0285-28-9181
幸楽苑 イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山 2F,-,-
海鮮三昧 丼丸 小山店,栃木県小山市城東3-22-21-101 ,-,0285-38-7260
壱軒目,栃木県小山市駅東通り1-16-7 ,-,0285-24-0780
カフェ モーネ（cafe mane　）,栃木県小山市横倉471-34 ,-,0285-27-6214
焼肉 うしやのこせがれ,栃木県小山市城山町3-9-26 大和ビルパート3,-,0285-35-4478
吉田村VILLAGE（YOSHIDA MURA VILLAGE）,栃木県下野市本吉田784 ,-,-
お好み焼 大阪屋（おこのみやき おおさかや）,栃木県小山市城東2-18-6 ,-,0285-23-1060
ビストロ コムダビチュード（BISTROT Comme d'habitude）,栃木県小山市東城南5-23-36 ,-,0285-50-6320
ヤオコー 野木店（YAOKO）,栃木県下都賀郡野木町大字友沼5309 ,-,0280-54-1611
木村 小山ゆうえんち前店,栃木県小山市喜沢1461-1 ,-,-
不二家 小金井店,栃木県下野市小金井3009-208 ,-,0285-44-8181
背脂豚骨ラーメン らんぶ,栃木県小山市城北6-1-4 ,-,不明の為情報お待ちしております
オレンチ（ORENCHI）,栃木県小山市駅東通り2-30-10 ,-,0285-23-6739
曄,栃木県小山市城東5-12-24 ,-,0285-25-8781
トラジ,栃木県小山市駅東通り1-20-11 ,-,0285-23-0755
串の坊,栃木県小山市城山町2-6-17 ,-,0285-23-2520
ローソン 小山駅南町四丁目店（LAWSON）,栃木県小山市駅南町4-31-24 ,-,0285-39-6620
ホテルルートイン 小山（HOTEL ROUTE INN）,栃木県小山市雨ヶ谷新田71-21 ,-,0285-31-3117
グローズ,栃木県小山市城東1-17-18 コートビレジ 1Ｆ,-,0285-21-1919
JAおやま 国分寺農産物直売所,栃木県下野市小金井5-22-2 北部営農支援センター敷地内,-,0285-40-8511
ピザキッチン（PIZZA KITCHEN）,栃木県下都賀郡野木町野木544 ,-,090-9961-0141
秀よし,栃木県小山市西城南6-4-4 ,-,0285-28-1868
桑の里元気うどん,栃木県小山市飯塚427 ,-,不明の為情報お待ちしております
Acai MONSTAR（アサイーモンスター）,栃木県小山市中央町3-1-24 大塚ビル 2F,-,-
ラーメン・たかせ,栃木県小山市若木町1-2-13 ,-,0285-24-9981
くつろぎダイニング とりあえず吾平 栃木小山店,栃木県小山市西城南4-4-1 ,-,0285-31-3618
清寿司,栃木県栃木市藤岡町都賀2014 ,-,0282-62-9793
ほろにが（ホロニガ）,栃木県小山市卒島824 ,-,0285-37-1143
小屋カフェ G-conchi（じーこんち）,栃木県栃木市藤岡町藤岡1747 ,-,090-5789-1986
ウントカフィ（und kaffee）,栃木県下野市花田89-1 ,-,080-5492-5083
道とん堀 自治医大店,栃木県下野市烏ケ森1-1-1 ,-,0285-37-6068
すき家 野木店（SUKIYA）,栃木県下都賀郡野木町丸林572-8 ,-,0120-498-007
みのりちゃんマゴコロ弁当,栃木県小山市駅南町3-27-17 ,-,0285-27-9998
晴れのちカレー,栃木県小山市犬塚4-10-1 ,-,090-9951-7389
ほろ酔い処 はんみんち,栃木県小山市城東3-8-17 ティアラビル 102,-,0285-38-8848
まりも,栃木県小山市粟宮1-1-4 ,-,0285-24-3596
Quán Thư（Thưレストラン）,栃木県小山市城山町2-6-11 3F,-,090-2916-1995
松栄,栃木県下野市祇園2-33-1 ,-,0285-44-8200
東横INN 小山駅東口2（東横イン）,栃木県小山市駅東通り2-16-4 ,-,0285-30-1045
お醤油屋さんのおせんべい工房,栃木県小山市神鳥谷5-18-25 ,-,-
あきた苑,栃木県小山市中央町3-5-20 ,-,0285-32-6111
ばんばん,栃木県小山市東間々田1-1-1 ,-,0285-45-5975
荒井肉店,栃木県小山市城山町3-2-19 ,-,0285-22-0291
小山のきそば号,栃木県小山市粟宮1841-3 ,-,0285-30-2461
喜楽飯店,栃木県小山市城山町1-7-25 ,-,0285-25-0987
石井商店,栃木県下野市医大前4-9-9 ,-,090-6020-9210
ほっともっと 小山犬塚店（Hotto Motto）,栃木県小山市犬塚3-27-20 ,-,0285-30-4517
ドミノ・ピザ 小山店（Domino's Pizza）,栃木県小山市若木町2-1-7 ,-,0285-20-1188
セブンイレブン 小山喜沢東店（SEVEN ELEVEN）,栃木県小山市大字喜沢字陸羽道東457-2 ,-,0285-23-7022
パッパーレ イオンモール小山店,栃木県小山市中久喜1467-1 イオンモール小山 2F,-,0285-30-3118
べえかりい木馬,栃木県小山市城東1-15-10 ,-,不明の為情報お待ちしております
ショットオンリー　サードフロア（shot only thirdfloor）,栃木県小山市中央町1-3-28 ,-,028-524-0961
居酒屋一葉,栃木県小山市城北1-19-20 ,-,0285-25-8618
フランブルー（Petite Maison Franc Bleu）,栃木県小山市喜沢海道間778-19 ,-,0285-25-7365
ワンハンドレッドキッチンスイッチ（ONE HUNDRED KITCHEN SWITCH）,栃木県小山市城東1-15-12 ,-,0285-24-9222
ひがの食堂,栃木県下野市国分寺563-1 ,-,0285-44-6034
ベーカリーポンヌフ かましん自治医大店,栃木県下野市祇園1-1-5 かましん自治医大店,-,0285-44-1491
不二ベーカリー,栃木県小山市犬塚5-1-16 ,-,不明の為情報お待ちしております
ダイニングバー カーバー（Diningbar KA-BA-）,栃木県下野市医大前3-2-12 フォレストビル 1F,-,090-3406-0371
カフェギャラリー 土筆,栃木県下野市本吉田779 ,-,0285-48-1319
レガーレ（LEGARE）,栃木県小山市城東1-13-1 ,-,050-8883-8586
サン・ロイヤル小山,栃木県小山市駅東通り1-24-20 ,-,0285-24-7111
居酒屋 なの花,栃木県小山市犬塚2-5-12 ,-,0285-24-7260
ヤマザキショップ 小山市役所新庁舎店,栃木県小山市中央町1-1 小山市役所 1F,-,不明の為情報お待ちしております
居酒屋 出雲（イザカヤ イズモ）,栃木県下野市駅東2-5-6 ,-,0285-44-8157
野木 菊寿司,栃木県下都賀郡野木町友沼5904-17 ,-,0280-57-3022
呑家 Den（ノミヤ デン）,栃木県下都賀郡野木町丸林397-3 ,-,090-8009-6844
カーサ・ブラジル（CASA BRASIL）,栃木県小山市神山1-2-9 ,-,0285-28-5940
呑み処 あお吉,栃木県小山市駅東通り1-8-6 ,-,0285-23-0576
ベーグル まいまい,栃木県小山市乙女1-13-30 ,-,0285-45-3046
STARBUCKS 小山雨ケ谷店（スターバックス）,栃木県小山市雨ケ谷463-2 ,-,0285-38-9761
喰い処 ねぶた 本郷店,栃木県小山市本郷町2-7-58 ,-,0285-22-7255
ENJI（エンジ）,栃木県小山市城東1-10-2 ,-,0285-39-8777
まがりDEバナナ 小山ハーヴェストウォーク店,栃木県小山市喜沢1475 おやまゆうえんハーヴェストウォーク,-,-
穴蔵酒房 料理処 おおつか,栃木県小山市中央町3-5-20 カーサロブレA 1F,-,不明の為情報お待ちしております
パティスリー ルクプル 駅東口店（Le Couple）,栃木県小山市駅東通り2-15-1 ,-,0285-37-7793
元祖からあげ本舗 マルタツ 野木店,栃木県下都賀郡野木町大字丸林131-1 ,-,0280-33-6018
Merry Berry Farm（メリーベリーファーム）,栃木県小山市西城南5-2-21 ,-,050-8885-4804
マクドナルド 4号線小山店（McDonald's）,栃木県小山市大字神鳥谷308-2 ,-,0285-30-3371
THE STANDARD BAKERS 下野よしだ店（ザ スタンダード ベーカーズ）,栃木県下野市本吉田784 吉田村VILLAGE,-,不明の為情報お待ちしております
遊喰ダイニング てんか 自治医大店（ユウショクダイニングテンカジチイダイテン）,栃木県下野市祇園1-13-4 テイク自治医大,-,0285-44-1944
とりせん 藤岡店（TORISEN）,栃木県栃木市藤岡町藤岡1029 ,-,0282-62-2181
コミュニティカフェ 赤いやね,栃木県小山市神鳥谷6-8-23 ,-,0285-32-6110
ダイニング ラボ パイ 小山店（Dining Lab π）,栃木県小山市中央町3-3-18 ,-,0285-39-8048
HEIDI BURGER（ハイジ バーガー）,栃木県小山市天神町2-3-5 丸源ハイツ 1F,-,070-1396-0812
居酒屋てんせい,栃木県小山市東城南3-13-4 ,-,0285-38-9726
ROYAL BENGAL RESTAURANT（ロイヤルベンガルレストラン）,栃木県小山市城山町3-15-3 2F,-,0285-38-7266
串酒場 和笑（ナゴミ）,栃木県下野市医大前3-7-4 ,-,不明の為情報お待ちしております
カワチ薬品 間々田店,栃木県小山市大字間々田2419 ,-,0285-45-2900
テンダーシフォンケーキ,栃木県小山市犬塚8-5-10 ,-,080-2346-1348
ピザーラ 小山店（PIZZA-LA）,栃木県小山市駅南町1-25-9 ,-,0285-28-9000
とんかつぺぺ,栃木県小山市平和143 ,-,不明の為情報お待ちしております
ワールドスパイス&ハラールミートマート,栃木県小山市神鳥谷888-7 ,-,0285-36-3862
爆弾家（ボンバイエ 【旧店名】ボンボヤージュ）,栃木県下野市祇園1-16-2 ,-,0285-44-1500
懐石 のがみ,栃木県小山市喜沢188 ,-,0285-39-8056
島ちゃん,栃木県下野市緑2-13-5 ,-,0285-44-7272
東田園,栃木県小山市大字土塔236-17 ,-,0285-31-3678
肉のかわだ,栃木県小山市南小林13-2 ,-,0285-38-0674
ウエルシア 小山花垣店,栃木県小山市花垣1-4 ,-,0285-30-7502
焼肉・ステーキ 咲蔵（さくら）,栃木県下都賀郡野木町友沼4949-1 コーポ七本松 1F,-,0280-33-3200
ほっともっと 小山乙女店,栃木県小山市乙女3-13-38 ,-,0285-41-1196
レストラン みゅぜ・ど・ぱすてる,栃木県小山市乙女625-2 CSWおとめ併設,-,0285-39-6831
蛸屋 横倉店,栃木県小山市横倉新田282 ,-,不明の為情報お待ちしております
あや,栃木県小山市城山町1-4-8 ,-,不明の為情報お待ちしております
Bar Rise（バー ライズ）,栃木県小山市城東2-5-5 城東ビル 2Ｆ,-,0285-38-7508
東,栃木県小山市城山町3-6-38 ,-,0285-23-3470
もち吉 小山店,栃木県小山市立木1041 カインズホーム敷地内,-,0285-38-6633
エクセルイン小山,栃木県小山市駅東通り2-23-7 ,-,0285-30-5555
エラワン,栃木県小山市城山町2-4-30 ,-,不明の為情報お待ちしております
乙女屋 羽川店,栃木県小山市羽川69-1 ,-,0285-22-6027
